taxonkey
2768756
2768503
2768732
2768489
2768396
2768885
2768911
2768866
2768632
2768953
2768614
2768517
2778457
3618555
7316900
7316860
5396273
2650669
3185225
8897964
3754856
5344663
8042268
5343253
5631029
5344472
5352928
5346998
5352884
5352898
5347307
5352825
5346970
5344786
5352926
5352983
5345341
5345082
2702534
2702536
4109074
2738064
2738136
2738128
2738130
2738074
2738076
7321614
7321588
7321583
3660145
7263779
7912707
8189107
3122433
3122454
8199059
3083750
3083718
3083665
3083667
3802655
2732713
2732676
2732716
2732686
3054117
5404131
3992751
3033077
2684878
4104588
2705300
4154800
2705297
8174035
2705286
4150468
7951277
2925400
2705924
2705932
3142644
3190474
3631998
6026549
3082075
3082134
3082113
3082122
3082142
4250955
3129826
3087253
3185109
3171169
2733060
2733082
7330746
3187799
3763926
2943830
2886261
5421115
5421114
7974253
7309827
3833515
3062296
2926894
4144244
2705752
2705753
4143620
4143504
4143280
4141692
4141641
4141617
4141460
2705754
2705761
4931892
2705765
2705762
3191340
7124338
7124257
5352599
2976091
5374672
5708780
3144294
3173127
3173129
7068793
3082716
5568213
2953439
2953861
2953735
2953871
2953160
2953251
5290063
5290059
3927581
2874715
2874717
4156963
4159062
4156721
4176909
4176805
4176772
8309765
4182938
7684115
3117424
3866649
3866517
2874524
3981040
3033868
3982087
7539048
3033889
3982320
3981707
3033845
7300364
8348362
3033877
3033851
3033896
3033894
3875984
8330218
5567694
5567668
7339454
3832804
5706004
3845315
3053522
3083180
5383927
5383925
5567951
5567949
5383917
5383924
5567908
7657202
2927280
5331779
5331519
5331880
5331601
5669384
5332231
5331709
5332182
5331532
5332120
5331916
8245043
9118014
5331824
5332157
7416544
3974372
2958871
5392065
5392125
5391845
3629553
3628231
5383085
5383083
2938473
6390806
2889299
2952882
2874863
7388635
5385687
3780159
5575687
5575447
2703048
2808791
3189955
8044896
5395786
5395751
5395835
5395743
2981738
3603051
2888374
7300501
2984359
4101135
4100707
4100664
3086282
2758480
2718307
3152226
2926110
2733925
2733934
4137733
4137668
3190409
3733380
3173325
5602556
5377842
5421351
5636115
8330171
5421354
2704120
2704093
2704099
6448935
8481303
4136765
4136695
9121415
3659935
3659898
5384862
7167078
5289857
5289861
5677204
5289847
2975478
2975476
7386178
3140984
2952670
2736812
2736827
3036209
3042799
3042837
3042838
7068741
3042839
3042746
3042888
7225632
3042889
3042907
3042902
3042658
7225634
3042533
3042918
2900926
5382996
5383065
5382985
5388309
3076180
3076142
3076163
3076290
2702790
2702789
2703705
4108966
2703752
2703712
4932863
6431048
4110857
2703704
2703777
4270461
2703733
2703697
4122974
4109815
2703740
2703717
2703746
2984660
6358578
4274944
6712657
3762826
6358484
5361944
5555210
5341759
5581099
5341760
2932912
2932917
2932913
2874497
2874496
6422396
5544011
5421369
3579445
7288289
3173333
4055468
3173338
4055570
6387494
7288255
3173334
3173336
4055719
3173335
4055641
7288274
4055548
7288279
5292456
3189905
4927580
4927579
3050364
3034501
3640958
6027145
6027110
7960717
3637617
6026926
5348890
3993315
9181621
7286883
3190447
3190450
2940416
2940413
8943707
2736254
3988113
2984671
3191361
3191348
3668959
3054234
3872643
2958671
8179846
2958556
2958521
3094956
2960332
2960382
2960273
9047903
2960276
2960346
2960282
2960406
2960375
2960378
7224881
2960284
2960335
2960338
2868390
2868370
2704895
2702702
2702706
5294271
5294333
5294228
5294170
5293943
5294489
5294092
5294007
5294566
5293978
5294556
5294063
5294316
5294504
5294209
5294006
5294107
5294018
5294128
5294564
5294114
5294397
2761987
3730459
3984043
2952284
2952259
2952326
2982069
8874830
5341129
7308852
5609525
5609427
7308776
2684303
2684351
2684280
2684342
2882482
2683946
2874147
5421068
5555576
5555543
5421069
5421070
5556592
5930719
5556539
6032593
5421065
6032564
5556376
5556350
5556276
5556244
5556236
5556234
5556217
8029877
6032515
6032514
5556155
5556153
7647779
2959433
3098186
3098169
3098176
3579089
5371685
7096664
2904009
2904000
2733652
2928441
2769084
9073641
7313856
7990172
3590446
3189636
7313800
8307542
3591367
7152692
7313945
3189637
3189635
4272594
3590997
3590977
6418461
3590844
5411542
5411920
6035827
4928922
3180949
3181106
3181134
3181127
4094511
3082210
5407583
5421348
5636034
8354961
5635972
5635837
5635774
5636248
5421345
5636188
5636178
5636111
5421350
5421344
5421349
5635777
2962182
2962203
7799711
2962029
2962190
2962021
3967414
3877834
5303151
5303128
8034409
5303127
5303285
3840335
7664995
8383611
7782352
6370689
5602023
5601836
3171842
5375388
3799221
2932938
7258979
3799085
3799066
7299506
6711723
7299482
7299476
8403992
3797972
2943190
2943316
2943247
2943329
3577124
3851555
3190513
3851309
2921359
2752924
2752917
3189935
3189939
2725067
2724150
2721897
2722998
2725285
2728129
2727576
2721995
6417561
2724925
2728088
2723371
2727601
2729960
2722046
3083448
2874484
3083020
3083036
5414419
5414420
5536282
3105433
2860922
5384200
3094849
2875818
2875842
2875893
7327453
3084842
3138363
3138331
3138215
6076618
5831672
3138228
3138226
3138255
3138305
3034714
3054328
4205744
3054348
3054325
8214396
3054289
3054334
3054296
3054341
4205645
3054304
3826026
3189662
3826009
3055897
2738914
6043379
5604134
5331148
6043389
3190134
7269128
3190133
5357158
5357125
5357138
5683588
5333400
3033999
5333249
5333230
5333237
5333212
5333294
5333304
5333061
5332911
5333121
5333066
5333084
3767556
6359025
2984559
3170579
2891932
2891930
2891926
2891934
3172615
2910989
3169830
2910886
3981432
3033920
3623226
3622726
3039176
3039318
3039404
3039396
3039382
3039352
7723763
2984473
2984476
3851194
7107974
3190511
2976174
7144262
5406696
5406697
7265565
3169171
5834428
2984492
4159937
2984491
2984481
2984494
7303643
7366997
5289734
7618730
4109540
5828201
5828216
5828204
5828233
4104614
5828207
5671589
5828220
5828232
8356428
5828212
5828202
2947120
3128166
3127691
3089561
5414457
3034128
2706433
2888740
4246075
2964933
2964988
2964927
2965010
2964984
2964904
2964906
3055908
4114009
5356354
7333850
4089798
5415089
7155766
5353599
8429062
2926108
2928791
3000610
3000679
3034653
6027283
3026352
2949868
2949728
2949769
3932071
2949803
2683884
5391617
2741647
6428353
2736625
3639987
2756698
5334186
5414935
3037367
8149099
3083838
3083920
7219470
3757068
3757050
3756901
6447648
3083934
7853377
3757542
3756794
7339747
3083932
2888304
2888307
9093187
2918977
7275851
4148995
4154199
4154134
9142437
4153982
4153955
4153914
4153814
3172303
3670460
3750517
5289617
5289631
5289618
4142045
5678495
5289624
4178451
2775052
5593556
3661517
3033958
3616699
3186575
3044349
3087725
3054448
3150814
3150753
2985082
3150883
5333315
2885890
2885627
2885828
2885793
5290133
5290136
5677535
5677510
5677150
4934732
4134946
2947370
5392272
5392252
5392270
5392268
5371867
5371864
2901375
2901294
3141247
2704847
7304259
3033991
4182513
4181342
4180291
4179952
9128079
3033987
4179064
4181000
3113414
3113283
3033937
7130673
3730700
7332223
7331435
6438085
3595767
6437976
3596501
7565242
2874030
7331314
2874027
3833029
3832993
3625694
2874622
3625551
2874621
7317863
3625099
3832307
7861731
6433679
3832193
3831430
3190160
3190157
3838213
3190172
3837776
3190156
7227030
3060538
3152040
3837173
5834596
3836864
3190413
3084748
3924772
3924406
6375061
7474713
7276969
3033578
3921693
7344712
6710398
7276632
7990221
7959012
6374790
7278283
3930870
6376282
7278156
7277952
4931448
7277836
3033543
3033535
7277589
3033541
3033558
3033518
2925351
2925357
2925349
3892486
2925348
7307662
2925366
3888662
3104756
3188642
3774284
7437438
3886442
8916040
2926945
5594453
3686799
7326564
3034720
3073512
3073521
3073586
2874564
2888831
2735294
7930800
3033943
5373276
2874867
2874865
2735117
2968942
7225804
5412935
5412957
6549990
3848951
2895345
2895577
2895342
2895526
2895528
3848906
2895563
2895478
2907301
2895439
2895470
2895475
2895473
2895573
2895503
2895476
2895393
2895394
7221488
2895468
3848756
2895317
2895319
2895446
2895479
2895464
2895338
2895498
2895517
2895488
2895489
4116418
2706301
7226750
4116219
4931939
5406685
5406684
5406687
5406686
2739622
2739712
2739828
4932975
3884974
2926628
5330776
2974567
5372458
5589580
7844167
6308903
2956442
4175380
3698502
3699709
3698798
3698513
3698309
7752146
2763941
2764454
2764030
7286896
3993837
7286848
3993509
3993077
8273566
3190457
7286751
3994354
3994082
3993367
3992808
5414197
9165788
3034807
5421045
3033830
7277406
7459480
2928390
7943397
8339877
2928397
7668580
2976909
2978125
2978134
2978164
2978132
2978155
2978143
2738280
2738262
7277323
4931397
7277312
4931399
7277301
3033632
7666595
3152084
3152081
2981417
5660325
7649215
5660277
5341261
5361859
5341270
5662394
5662376
5662366
5662127
5661642
5661472
5341289
5341267
2766411
3881726
8365953
3082270
7161042
7322067
7846556
3082240
7322087
7322062
3663241
3082263
7322129
7161076
3663125
7221327
7322020
3663208
4927547
3932870
6708966
2704523
7315083
5530881
7314730
7315155
7315006
5334208
7314820
2875979
2876088
2875968
2876032
2876069
2876072
4927314
5418431
5418493
5418386
5418495
5418406
3937484
5293447
5592750
3098912
3098932
3098951
2756876
2756925
3190522
4096823
4096772
2984779
2984841
2984822
2984834
2984812
3614969
3614842
3083111
2893703
5373502
7632156
5373469
8510990
7225628
5373533
3172625
3115443
3013483
3013739
7219969
3013939
3013404
8016468
3013580
8252683
9220780
3014153
3014527
3014714
3015102
3871487
3054263
3712064
8558512
2789676
5403557
5415080
5415081
2853796
2853962
2853722
3632234
2874071
2747948
2747946
2747340
2747489
6359825
7646455
2942896
4271903
2942793
2941759
2941791
2942877
2941820
2942760
2941831
8260433
2941787
2942090
2942610
2942762
2941939
2942654
3060105
3058980
3058297
3058150
3059779
3059370
3057776
3059962
3058568
3057656
3057491
3058733
3060000
5290184
4178766
7355951
4177256
7304192
4183427
7304698
4181814
5525050
5524969
6021960
9093740
3034433
3034432
3644243
2874574
2874572
2874576
7156471
3623807
2874521
2874515
2874517
2874508
3966642
2948930
3966566
5341316
7534836
3188685
3188677
3188684
3188690
2683969
2684046
2684030
3830148
2853024
2757635
2757535
2757542
2757544
2757575
2757538
2757624
6709265
2757553
2757534
2757656
2757546
2757547
2927542
3680185
7316021
2927518
2927493
2927548
2927545
7324508
6445734
3125201
3142265
8303480
5548543
7298689
3169315
3625789
5341860
5341862
5341866
5362215
7282673
5305668
3157835
4151099
2705274
4138875
4138713
2705267
2705272
2705269
6712900
7312674
3581737
3581288
3576753
3576694
7981510
5829340
3112351
3112345
7223280
4241147
3112364
7223279
4241131
3112374
3112376
3112358
5289797
5289806
5679524
5289802
5289798
5289803
2925815
2966890
3585724
2704395
2715045
2714009
2713638
2713479
2714453
2715482
2716226
2714554
2715828
2714166
2715729
2713559
2713471
8243603
2715148
2714265
2716311
2715089
2715383
2714818
2716774
2714186
2820380
2820517
2820475
7227812
2820480
5333448
3660509
2871919
5354646
5354647
5354656
2687843
3190456
2705308
2706188
4149975
2810155
2734795
2735014
2734804
2734861
2734787
2735015
2734830
5387098
2968511
2968903
2968679
2968450
2940397
2968398
2968662
2968897
2968858
2968750
2968672
2968813
2968432
8126191
2968539
2933901
2968532
2968850
2968917
2968852
2968487
5353182
5353281
5353342
2948722
2948733
2948727
2703262
2703259
2703253
2703267
7311442
7311411
7311321
5420852
7311516
7344634
4262033
5370380
2874725
2928755
2928751
3642205
3642171
8371978
7224071
6307816
6423768
3642125
6307821
6307814
3642095
6709218
6307818
3641521
3641260
3640434
3640218
3640163
7303996
4099305
4099273
5686497
5686494
3572228
3675567
2960240
3979782
3033719
7276715
3033757
3033699
7553349
7277614
7277564
3925849
5315454
5308651
5316187
5315342
5317287
5317412
5317489
5317472
5324319
4145893
4145704
4145651
2703197
4145467
2703316
2946831
7594161
5350230
5350316
5350336
8059811
3044318
5360097
2967767
2967931
2967058
2967224
2967251
2967293
7224685
2967688
2967708
2967060
2967846
2967055
2967622
2967115
2967470
2967190
2967806
2967221
2967163
2967319
2738831
4142071
2961176
2961177
2985964
6027143
2971008
2970993
3085418
3085412
6363496
3787646
2888554
2888548
2888546
7226771
2702445
2702450
4133071
4132702
4104998
7226770
7277417
2928666
7319055
3115588
2975891
2944663
2944650
5421338
7268881
6070199
2869345
5296524
6429755
5414989
5414995
5289937
5289998
5289960
5289987
5289947
5290003
5289950
5289972
5289961
5383898
5383896
5383895
7590974
3190008
2974269
5402363
5350072
5359591
5421410
2754476
2754659
2755489
2754963
8331482
2755063
2755005
2754860
2754819
2754673
2755195
2755704
2755142
2754680
2754651
2755784
2755706
2754517
2754586
2755591
2754423
2754732
2754460
2755460
2755239
2754553
5371723
3032974
4071419
4071217
4071026
4070878
4069816
7295827
4069764
4927713
4070962
4070501
3032980
7367169
7295796
3032994
7715874
4071204
4070710
4070026
4071385
7295833
4071447
3032981
3032986
5357263
2886375
3983665
5336262
5336272
5376337
3051558
5376429
5355625
5349965
4102897
7299015
8054225
8428976
4097402
4097157
7685317
4097056
4096971
4096937
4096913
4096800
4096576
7299010
4097320
4097209
4097195
4097060
2947131
2947137
7549853
3570988
2900400
2964857
2704509
6431480
2704512
3025442
5421144
5830619
4091174
2975585
5302997
7602286
7262704
2984541
2959128
2874133
2874131
2874134
5304576
5304574
5304529
5304469
2927222
5330696
5330699
3190527
3578592
4120808
4120730
9212912
2776661
2776790
4020527
3190932
3191157
3191246
3191030
4889932
5384509
7126690
3189690
4096753
4096679
7319342
3075824
8169276
7732624
5341761
3649066
3157569
3157560
3157612
3685520
2925655
4073158
4073136
4073117
4073067
4073367
3169754
3620026
3850226
3852753
7271532
5568446
3635482
2976481
7333993
7334611
3150933
3150919
3150935
3150929
2702817
2702800
2702805
2702806
2702795
5328783
7282224
5623114
7282015
5622352
4068166
2925895
2925892
7295503
5420855
5523712
7132425
2702865
4116252
2765940
3851310
3039269
3039274
7293128
2731882
4031043
4031890
4940407
7984704
7880979
7291064
9072394
2717712
5395928
5395925
2933010
8873630
2705953
2705955
3035391
3035348
3035369
3035311
3035344
2927075
7308889
5290282
5290313
5290296
5290269
5290258
8112114
6430957
6430960
5671896
4107655
5290299
7226747
5671886
5671763
6430824
5290327
5290318
4152785
7331026
7330991
7330952
3719794
7330930
5401598
4177506
5541664
3063636
3063648
3063652
3063632
3170131
4152667
4152416
4152332
2763038
2763090
2763050
2976183
2976244
2976232
3851018
3850993
3850973
3850935
3850731
4261683
2961150
2943522
2943531
2653244
2653361
2653279
2653321
2653322
2653316
2653389
2653304
2653428
2653377
2653462
2653248
2882805
3666788
3189157
3981102
7695021
3981041
7300218
6550572
3982020
7300394
3981784
7280720
5384031
2868272
3084391
7924597
7287808
2687927
4940202
2687943
2705341
4149852
2705431
4149175
4123213
2705373
2705378
4113766
4147289
4134477
4145598
8080622
4143795
4143316
2705400
4141653
2705418
2705445
2705356
2705367
7845184
3132457
3133602
2704348
3190423
3814619
2704658
5333410
5682496
5333411
5682059
7373031
3103017
3146632
3024181
3024146
3024188
3024177
4134633
4134508
2702513
2928353
2928356
2928354
2889433
6391360
3669279
7222893
5348930
5650915
2891620
5375925
3034426
6026636
3034425
3034391
3034393
3034408
3048288
5349751
5349775
5349518
5349516
5349620
5349556
5349642
5349636
5349581
5349690
2752815
2752891
2752804
2971187
2971196
7476474
2873939
7226055
3694251
7226054
3694049
2888380
7333251
2759896
3176384
3176973
3177230
3176253
3176857
3176197
3176767
3176723
3176313
3176995
3176717
3177181
3176816
3176920
3176481
3177157
3176672
3176325
3176597
3176934
3176819
3176700
3176610
3176556
3176541
3176637
3177046
3176787
3177003
7330592
3176459
3176772
3176225
3177028
3176283
3176552
3177036
3177019
3177058
3177295
3176778
3176794
3176755
3176810
3177285
3177184
3176336
8923414
3177146
3177130
3177273
3176463
3176368
3177246
3176629
3176670
3176703
3176641
3176213
3176683
3177321
3176655
3176566
3176649
3176536
3176743
3177306
3177119
3177224
3177189
3177330
3177175
3176719
3176234
3176605
3177112
3176865
2775117
3723584
3920287
3920268
2732474
5416882
5417420
5417437
5417616
5417551
5416458
2704851
7284740
5594509
3169121
3169131
7723078
5402943
5403117
5403095
5402874
3069535
3069440
3063823
3070106
3070194
3069665
3066964
3070419
3068937
3067054
3066321
3065912
3069095
3068731
3065761
3068838
3066965
3067157
3064865
3067750
3066482
3067891
3066465
3068445
3065786
3068983
3066919
3069353
3070438
4933311
8106874
4062375
4062365
3709190
3033968
5289812
5289819
5293403
5293398
5293425
5293426
5375216
3138192
3834762
2928673
8888415
3702513
3071716
2964737
2928726
6384851
4036310
2889373
2889378
4019125
4020051
2882300
2882274
2882306
2882357
2882365
4928315
5360150
5371782
2968262
5676049
5676030
5676027
5676020
2984652
5414402
3959545
4928248
8113074
3638866
3638830
4928241
7704723
3638616
4928238
3034683
3638185
3638090
3638054
3637992
3637900
3034687
3637104
3636972
6026967
4928246
3636475
7682901
4928249
3636208
3636032
2704972
2706232
2704975
2704980
2705011
6449026
2704951
2706239
2704922
6312922
6312918
7226925
2704949
2704966
2705006
2874555
5371724
9094061
8053189
5572290
5571944
5571773
5361919
5571016
5361909
5570136
7262424
5569991
5571945
7687857
5570595
7879404
6358534
5571832
7467639
5361916
5572533
5361930
5733738
7344942
7673670
5361904
5361935
3765871
5571425
5571130
7852448
5570082
7262418
5361921
5361900
5572063
3234563
5571755
2987999
2709087
2708372
5636779
3152111
5331162
5331166
5331160
5359866
5359879
5359830
3847896
3847892
7827465
8175271
7985871
7445784
7401505
7374217
5382874
5382877
5382858
3034922
7224222
2684887
5415056
5415053
5421187
5594111
2927459
7649603
7738624
3030046
3030035
3029832
3029817
7258956
3029801
6287846
3029922
3039454
3039459
3039468
3039463
3169980
3172327
3684700
3172325
3684429
3172358
6433113
3172343
6433032
3172369
3172347
3172348
3172370
3683999
3172371
6709118
7669080
5300665
5300639
5300358
5300627
5300605
5300361
5300784
5300797
5662866
5300642
6028976
5938224
5334217
5334215
3169842
3169843
2769847
2769796
2769833
5387859
5387821
2855356
2855439
3682055
2975667
2975663
8612172
5341308
2914338
2914642
9063248
3037427
3711270
3711233
3711121
7329866
3189565
3714568
7330311
3189558
3189566
3189563
3189564
7727026
3713863
7624454
3189570
3713469
3713246
3713221
5335125
5334965
4020356
3033052
3993458
2813351
2882753
2882758
2882739
2882741
2882729
7543271
4108519
3169513
2895593
5347727
5347612
7270259
7270134
3170040
7761022
3841132
3839597
7270205
7269845
2791933
5340375
2891079
7808016
2890266
2890668
5369685
7860935
5370049
5369784
5369701
5369652
3996031
4108097
4107607
4107593
4107458
2986435
2687885
7300847
2750406
2750356
2750383
5334190
3141101
2926557
3892635
2959482
2959514
2959509
2959443
3084616
2740024
5390273
5390268
3190574
3662338
7321890
2705495
2705484
5359668
5359681
5359655
3833189
2965749
2965732
2965745
2965778
2684155
5341168
5607667
5390848
2653133
2653221
8107795
7409851
7311940
3170326
3580749
7150104
3568838
3568717
3568619
2945209
3934038
3152658
3152661
3152671
8028873
3171915
5383933
3156191
2891791
7287628
3152080
4259716
4261391
3146272
3146198
3146233
3146219
3146260
4155017
3986813
3189908
3190500
3849847
3152195
2964780
2964802
2964803
2964782
2964815
2964788
8584304
3088623
3087520
5383753
5383796
7966101
4214002
3170353
2944214
3793847
3054227
5289743
7356096
7317960
3139958
4211296
5384456
5384467
5384458
3568475
3756175
2950907
2950903
9215963
7287606
2908806
3759068
3758981
7889215
3152832
3152827
2902066
3169679
4092520
7298501
6401337
4092274
4092242
4092017
5537977
5537964
7758417
5834570
3169732
5350021
3585335
3585330
8102122
3711847
7323468
2926704
8351737
7224343
3036062
3036022
2758631
2911945
3977499
2960932
2960919
2960998
2960783
2960823
2960824
2960925
2961062
2960835
2960920
5420914
3685648
3119160
3119141
3119230
3119191
4251844
7223472
6293237
6293239
6293238
3119185
3119233
3119206
4250747
7223474
4250745
3119149
3119231
6293227
4274504
7223477
3119219
3131614
3131736
7287475
5637573
6712555
2760874
2760924
2760563
5547507
5546922
6710666
4259460
2925807
2925786
2925767
2925788
3033107
3033108
2706322
4151551
2781045
2781051
2781074
2781103
2781064
3625604
6026415
6026395
3629716
3629643
8167611
3628448
3642949
3034830
3034827
3669260
3669247
3669084
3668778
3668748
3668686
3685338
3085798
3042291
2702491
2770323
5290179
5330225
5330222
5401996
3071171
3179875
5331104
3852264
3152547
3152595
3152583
7279660
8028260
2703056
4121854
5827931
4121825
4121810
4940102
5336472
9087365
2854262
2854474
8892567
5353706
3063705
3039285
7317816
3169751
3169748
5686496
2706164
2706163
3661655
2868708
5525637
5668940
5669297
5669209
5669180
5669177
5669141
5669123
5669074
5669049
5669033
5668901
5669231
5669217
5669189
5669134
4117271
5595116
2706070
2706056
3838679
3884477
5303933
5384931
7273758
3039410
3170438
7891136
8196855
2984536
2984535
4940325
7221274
3874420
3874405
5380015
5304257
2772666
3878336
8123248
2874151
3877971
7318939
2985986
2985995
7319017
3033110
5329570
6026987
3636471
8418338
3944769
3944717
3944692
8591499
3944630
2952762
2705782
2705781
2950750
2950730
2928979
2928977
2928978
2703245
2703243
2703246
3189972
3189497
3714489
3189486
3711910
8192439
8041758
7931200
2852840
7306536
5341387
5377163
7153184
7778424
2738192
5414222
5533776
7315866
5414258
5414266
5534620
5414248
5414252
5534202
7315742
5414250
3592301
3592299
2889756
2891773
2891774
2891767
5679125
8424006
4091340
2971766
2972067
2971634
2972405
2972082
2971774
2972043
5358132
5357677
7592050
5357784
5357519
5358014
5357491
5358084
5357680
2961952
2963211
2963233
3148406
3126680
3148340
4933627
4933624
3040944
2928525
2928551
8302726
7997741
2928531
2928545
2928538
2928581
4927144
8227635
2928534
2928524
2928628
6708886
5829132
4927150
2928547
2928516
3085038
2739059
5298546
5298502
5298086
5298774
5298019
5298008
5297966
5380976
5380985
5380968
4144475
5374118
2702461
4143321
4143195
2702462
4152633
4152487
5297080
2905600
2905493
2905700
8391656
3172499
3838727
5388595
5388602
2928805
3838676
2874491
2874490
3682675
3172264
3172262
7326141
3172267
3682900
3172261
3682631
7587215
3684798
