
Körnicke
 Blakely & Simmonds) J.B.Kirkp.
Panicum miliaceum L. convar. contractum var. griseum
Pisum sativum L. var. speciosum Alef.
Medicago sativa L. x varia
 var
 var. subflavum
Panicum miliaceum L. convar. contractum var. subravum
Btl.
Pisum sativum L. conv. medullare Alef.
Thuja occidentalis L. f. filicoides Beissn
 var. s
Digitalis purpurea L. subsp. heywoodii x d. purpurea l. P. & M.Silva
Panicum miliaceum L. convar. contractum var. subalbum
Korn.
 var. badium
Dr.
Ritt.
Al.
Mentha aquatica L. var. glabrescens. coss. germ.
 s.l.
Vicia sativa L. var. immaculata
Vav.etOrl.
Panicum miliaceum L. convar. contractum var. ravum
Quercus macrocarpa Michx. f. olivaeformis Grey
 subflavum
Hydrangea paniculata Siebold f. velutina (Nakai) H.Ohba
Panicum miliaceum L. convar. contractum var. subfatyg I.Pop.
Panicum miliaceum L. convar. contractum var. cremeum Arnoldi
Pisum sativum L. subsp. sativum convar. axiphium  Körn.
N.Sir.
(K.Koch) Thell.(Coss.) Thell.
Melilotus albus Medik. var. alba
Dorof.et Migusch.
L.
Batal.
Fragaria vesca Linné f. semperflorens (Duchesne) Staudt
Amaranthus hybridus L. subsp. hybridus x amaranthus hypochondriacus l.
Mentha aquatica L. var. glabrescens. et. germ.
Lyss.
Agaf.
Pisum sativum convar. medullare
Pisum sativum L. var. axiphium Alef.
Medicago polymorpha L. f. apiculata (Willd.) Shinners
Panicum miliaceum L. convar. contractum var. subsangu
Fragaria vesca L. f. semperflorens (Duchesne) Staudt
Heracleum sphondylium angustifolium
Panicum miliaceum L. convar. contractum
Vicia sativa L. var. immacula
Panicum miliaceum L. convar. contractum var. subluteum Sireusov Ex Arnoldi & Shibaiev.
Cydonia oblonga Mill. var. pyriformis
LYss.
Panicum miliaceum L. convar. contractum var. aureum
Lam
Brassica oleracea L. f. alba (D.C.) Helm
Pisum sativum convar. axiphium
Panicum miliaceum L. convar. contractum var. sanguine
Panicum miliaceum L. convar. contractum var. album (Alef.) Arnoldi
Fragaria vesca L. f. alba (Ehrh.) Staudt
Arn.
Panicum miliaceum L. convar. contractum var. subalbum Arnoldi
Rosa roxburghii Tratt. forma normalis Rehd. & E.H.Wilson
(Merino) Gladst.
Panicum miliaceum L. convar. contractum var. victoriae Sireusov Ex Arnoldi & Shibaiev.
Thuja occidentalis L. f. pumila
Panicum miliaceum L. convar. contractum var. sanguineum Körn.
Pisum sativum L. var. medullare Alef.
Panicum miliaceum L. convar. contractum var. cremeum
K?rn.
Mentha aquatica L. var. glabrescens. coss. et. germ
Festuca arundinacea (Schreb.) S.J. Darbyshire
Salvia officinalis f. albiflora
Panicum miliaceum L. convar. contractum var. atrocastaneum Batalin Ex Arnoldi & Shibaiev.
Fragaria vesca Linné subsp. vesca f. semperflorens (Duchesne) Staudt
Arrhenatherum elatius (L.) J. et C.Presl. var. elatius (L.) J. et C.Presl.
Ornithopus sativus Brot. var. sativus
 Muñoz Garm. & Pedrol
Sir..
Physalis alkekengi
Origanum vulgare L. subsp. viride x o. majorana l. (Boiss.) Hayek
Ser.
Pisum sativum L. var. spesiosum Alef.
Beta vulgaris L. cv. crassa Alef.
Panicum miliaceum L. convar. contractum var. atrum
Panicum miliaceum L. convar. contractum var. atrun
Willd.
Festuca arundinacea Schreb. subsp. stolonifera
Brassica oleracea L. subsp. capitata convar. fruticosa x b. oleracea l. ssp. capitata (l.) var. costata dc. (Metzg.) Alef.
Brassica oleracea L. var. rubra (L.) Thell
Panicum miliaceum L. convar. contractum var. griseum Körn.
Mentha aquatica L. var. lupulina Briq.
Alef..
I.Pop.
V. I. et V.F. Antropov
Pisum sativum L. convar. axiphium Alef. emend. C.O. Lehm.
Raphanus raphanistrum L. subsp. raphanistrum x r. raphanistrum l. ssp. landra (moretti ex dc.) bonnier et layens s.l.
Panicum miliaceum L. convar. contractum var. ochroleucom Batalin Ex Arnoldi & Shibaiev.
Pisum sativum L. var. speciosum (Dierb.) Alef.
Sambucus racemosa L. f. stenophylla (Nakai) H. Hara
Panicum miliaceum L. convar. contractum Alef.
Festuca pratensis (Huds.) S.J. Darbyshire
