Juniperus recurva var. coxii
Malus x purpurea
Potamogeton richardsonii
Caladium bicolor
Calotropis procera
Morella faya
Actaea rubra
Alnus serrulata
Liatris pilosa
Solanum lycopersicum var. cerasiforme
Callisia gentlei var. elegans
Lactuca viminea subsp. ramosissima
Koenigia alpina
Eragrostis cilianensis
Cynoglottis barrelieri
Amburana cearensis
Astronium urundeuva
Malus ioensis
Iris pallida subsp. cengialti
Salix alaxensis
Miscanthus sinensis subsp. purpurascens
Saccharum longisetosum
Aechmea magdalenae
Gaylussacia dumosa
Eremophila debilis
Lagunaria patersonia
Kalanchoe crenata
Begonia grandis subsp. evansiana
Swainsona galegifolia
Pandorea pandorana
Rosa x odorata
Potentilla indica
Dicentra formosa
Acacia longifolia
Aechmea nudicaulis var. aureorosea
Daucus carota subsp. drepanensis
Echinochloa oryzoides
Oplismenus hirtellus subsp. undulatifolius
Commiphora wightii
Atalantia ceylanica
Neoglaziovia variegata
Daucus della-cellae
Carya carolinae-septentrionalis
Carya pallida
Carya x ludoviciana
Rhododendron atlanticum
Jacaratia spinosa
Clibadium sylvestre
Goeppertia allouia
Miconia racemosa
Cantinoa americana
Brosimum guianense
Uncaria guianensis
Desmodium distortum
Sterculia pruriens
Attalea maripa
Pachystachys coccinea
Gynerium sagittatum
Caryocar glabrum
Caryocar villosum
Dialium guianense
Calathea lutea
Dipteryx odorata
Irvingia gabonensis
Vigna trinervia
Pseudelephantopus spicatus
Conzattia multiflora
Vigna subramaniana
Oreocereus doelzianus
Browningia hertlingiana
Neoraimondia herzogiana
Ricinodendron heudelotii
Strophanthus welwitschii
Cynoglossum coeruleum subsp. geometricum
Moringa stenopetala
Ozoroa insignis subsp. reticulata
Listia bainesii
Kalanchoe porphyrocalyx
Cissus gongylodes
Pyrrosia sheareri
Ananas comosus var. ananassoides
Galanthus plicatus subsp. byzantinus
Asparagus lycopodineus
Scadoxus multiflorus subsp. katherinae
Moraea pallida
Ornithogalum candicans
Drimia delagoensis
Drimia depressa
Drimia macrocentra
Neoregelia chlorosticta
Hosta fortunei
Canistropsis burchellii
Veratrum japonicum
Hemerocallis fulva var. aurantiaca
Rhodohypoxis baurii
Sindora coriacea
Pouteria alnifolia
Camassia leichtlinii
Drimia brachystachys
Drimia calcarata
Ledebouria kirkii
Trifolium incarnatum var. molinerii
Medicago sativa subsp. glomerata
Rhododendron campylocarpum subsp. caloxanthum
Rhododendron calostrotum subsp. keleticum
Rhododendron dichroanthum subsp. apodectum
Rhododendron decorum subsp. diaprepes
Pinus contorta var. murrayana
Sempervivum atlanticum
Papaver atlanticum
Aphandra natalia
Prosopis farcta
Brugmansia x insignis
Achnatherum nelsonii subsp. dorei
Rhipsalidopsis x graeseri
Malus kansuensis
Malus transitoria
Prunus tangutica
Prunus davidiana var. potaninii
Guarianthe aurantiaca
Guarianthe skinneri
Oncidium alexandrae
Paphiopedilum concolor
Olea europaea subsp. laperrinei
Echinacea tennesseensis
X Achnella caduca
Leymus innovatus
Salix eriocephala var. watsonii
Adonidia merrillii
Amorphophallus titanum
Musa acuminata subsp. microcarpa
Koompassia excelsa
Phelipanche uralensis
Orobanche yunnanensis
Paphiopedilum druryi
Neoregelia carolinae
Neoregelia tristis
Daucus annuus
Pseudotsuga menziesii var. glauca
Thelypteris limbosperma
Thaumatococcus daniellii
Tetradium daniellii
Cajanus grandiflorus
Cajanus sericeus
Cajanus villosus
Phacelia viscida
Salix lucida subsp. lasiandra
Banksia polycephala
Paraderris montana
Vachellia jacquemontii
Dichanthium sericeum subsp. polystachyum
Lindelofia longiflora
Pueraria phaseoloides var. javanica
Striga densiflora
Helianthus niveus
Satureja douglasii
Schizonepeta tenuifolia
Senegalia berlandieri
Glycine latifolia
Calopogonium caeruleum
Duguetia barteri
Gastrolobium parviflorum
Justicia californica
Cenostigma eriostachys
Cenostigma pluviosum var. peltophoroides
Cleistopholis patens
Gossypium populifolium
Licania tomentosa
Stylomecon heterophylla
Clinopodium mexicanum
Pseudogynoxys cummingii
Sloanea dasycarpa
Digitaria californica
Muhlenbergia rigens
Calycophyllum spruceanum
Urochloa gilesii
Guibourtia coleosperma
Pimelea macrostegia
Markhamia lutea
Tipuana tipu
Ribes sanguineum var. glutinosum
Pueraria montana var. thomsonii
Cajanus elongatus
Cajanus mollis
Cajanus niveus
Cajanus platycarpus
Streptosolen jamesonii
Alchornea tiliifolia
Vachellia xanthophloea
Crassocephalum crepidioides
Leptolobium panamense
Callerya cinerea
Callerya reticulata
Funtumia africana
Thunbergia erecta
Glycine microphylla
Chrysopogon nigritanus
Notoleptopus descaisnei
Virola elongata
Leucanthemum x superbum
Ebenopsis ebano
Ribes petraeum var. biebersteinii
Leucophyllum frutescens
Ceratotheca triloba
Petroselinum crispum var. tuberosum
Veratrum album subsp. lobelianum
Anacardium excelsum
Tabebuia rosea
Araucaria angustifolia
Odontonema tubaeforme
Jacobaea aquatica var. erratica
Sanguisorba officinalis var. longifolia
Stevia rebaudiana
Keteleeria davidiana
Solanum endopogon
Solanum tenuisetosum
Solanum iopetalum
Solanum ehrenbergii
Reutealis trisperma
Pogostemon cablin
Cajanus volubilis
Dipterocarpus grandiflorus
Shorea guiso
Madhuca betis
Albizia acle
Clausena anisum-olens
Gigantochloa levis
Koordersiodendron pinnatum
Macaranga grandifolia
Parashorea malaanonan
Schizostachyum diffusum
Schizostachyum lumampao
Shorea polysperma
Dracontomelon dao
Musa acuminata subsp. errans
Harpullia arborea
Terminalia calamansanai
Afzelia rhomboidea
Severinia linearis
Castanopsis argentea
Canarium luzonicum
Platostoma palustre
Anacolosa frutescens
Medinilla venosa
Pilea glaberrima
Goniophlebium subauriculatum
Hodgsonia macrocarpa
Microsorum musifolium
Chonemorpha verrucosa
Dichrocephala chrysanthemifolia
Gynura aurantiaca
Ixora javanica
Oenanthe javanica
Dacrycarpus imbricatus
Prumnopitys amara
Magnolia montana
Leptochilus pteropus
Arenga porphyrocarpa
Actinorhytis calapparia
Schefflera elliptica
Mangifera zeylanica
Stelechocarpus burahol
Morella javanica
Neolitsea sericea
Adenia macrophylla
Heritiera javanica
Coelogyne speciosa
Liparis viridiflora
Actinodaphne acuminata
Poikilospermum suaveolens
Toona sureni
Syzygium antisepticum
Syzygium samarangense
Glycosmis macrophylla
Orthosiphon aristatus
Stemona japonica
Brassaiopsis glomerulata
Leucocasia gigantea
Glycosmis chlorosperma
Glycosmis cyanocarpa
Glycosmis trifoliata
Paphiopedilum glanduliferum
Sarcandra glabra subsp. brachystachys
Potentilla sundaica
Solanum endopogon subsp. guianense
Solanum sibundoyense
Malus doumeri
Osmanthus decorus
Carthamus tenuis
Trifolium purpureum var. desvauxii
Thinopyrum sartorii
Carthamus alexandrinus
Prunus kotschyi
Hordeum brevisubulatum subsp. violaceum
Lactuca virosa subsp. livida
Holcus annuus subsp. setiglumis
Brassica fruticulosa subsp. cossoniana
Paeonia officinalis subsp. microcarpa
Lupinus albus var. graecus
Prunus brahuica
Trigonosciadium brachytaenium
Trigonosciadium lasiocarpum
Bunium persicum
Asphodeline damascena
Ferula ovina
Lactuca orientalis
Trifolium repens var. orphanideum
Brassica elongata subsp. integrifolia
Malabaila secacul subsp. aucheri
Trifolium repens var. nevadense
Aegilops triuncialis var. persica
Amblyopyrum muticum
Pistacia terebinthus subsp. palaestina
Trifolium echinatum var. carmeli
Centaurea virgata subsp. squarrosa
Carthamus glaucus subsp. anatolicus
Brassica deflexa subsp. leptocarpa
Crambe cordifolia subsp. kotschyana
Secale strictum subsp. anatolicum
Secale strictum subsp. ciliatoglume
Aegilops peregrina var. brachyathera
Pulicaria arabica subsp. hispanica
Epimedium pinnatum subsp. colchicum
Linum austriacum subsp. collinum
Linum austriacum subsp. glaucescens
Lotus glacialis
Lens culinaris subsp. orientalis
Cymbopogon jwarancusa subsp. olivieri
Elymus longearistatus
Medicago papillosa subsp. macrocarpa
Delonix regia
Leymus californicus
Bolusanthus speciosus
Andira surinamensis
Picea sitchensis
Tsuga mertensiana
Cassiope mertensiana
Conostegia xalapensis
Saccharum wardii
Saccharum williamsii
Hylotelephium spectabile
Lactuca viminea subsp. chondrilliflora
Prunus domestica subsp. italica
Prunus domestica subsp. syriaca
Prunus carduchorum
Allium ampeloprasum var. babingtonii
Acanthophoenix rubra
Dictyosperma album
Fragaria vesca f. roseiflora
Hordeum brevisubulatum subsp. nevskianum
Streptocarpus rexii
Kalanchoe prolifera
Phaseolus coccineus subsp. striatus
Phaseolus coccineus var. striatus
Brahea aculeata
Jarilla caudata
Schisandra glabra
Lens ervoides
Spiraea x vanhouttei
Mentha spicata subsp. condensata
Mentha suaveolens subsp. timija
Mammillaria longiflora
Tunilla soehrensii
Echinopsis pachanoi
Crataegus chrysocarpa var. piperi
Araucaria luxurians
Cestrum elegans
Quesnelia quesneliana
Vriesea splendens
Daucus carota subsp. halophilus
Carapichea ipecacuanha
Soliva stolonifera
Limonium arborescens
Hagenia abyssinica
Persicaria longiseta
Bergenia pacumbis
Inula cappa
Persicaria capitata
Cyathocline purpurea
Magnolia doltsopa
Stereospermum colais
Cassia javanica subsp. nodosa
Rotala rotundifolia
Mammea suriga
Hydnocarpus pentandrus
Aconitum bisma
Cinnamomum bejolghota
Cinnamomum tamala
Chloranthus erectus
Brachyglottis laxifolia
Juncus decipiens
Tephrosia sinapou
Zeltnera calycosa
Vitis aestivalis var. linsecomii
Leymus triticoides
Urochloa texana
Weigela florida
Suaeda glauca
Vincetoxicum atratum
Vincetoxicum versicolor
Prunus spinosissima
Ziziphus jujuba var. spinosa
Ferula foetida
X Citrofortunella microcarpa
Dipcadi glaucum
Psilocaulon coriarium
Tylosema esculentum
Harpagophytum procumbens
Ocotea bullata
Boscia albitrunca
Senna italica subsp. arachoides
Elephantorrhiza elephantina
Combretum erythrophyllum
Schizocarphus nervosus
Shorea multiflora
Phaseolus vulgaris var. aborigineus
Arachis correntina
Betula utilis subsp. albosinensis
Panax notoginseng
Osmanthus x burkwoodii
Syzygium aqueum
Jasminum multiflorum
Mikania cordata
Stenochlaena palustris
Argyreia nervosa
Sida cordata
Breynia vitis-idaea
Monochoria vaginalis
Blumea lacera
Lepidium africanum
Polyscias scutellaria
Cleretum bellidiforme
Merremia emarginata
Merremia hederacea
Aerva javanica
Pogostemon benghalensis
Clinacanthus nutans
Flacourtia indica
Sandoricum koetjape
Telosma cordata
Tylophora indica
Crinum bulbispermum
Freesia corymbosa
Pyrus pyrifolia
Triphasia trifolia
Phymatosorus scolopendria
Aspalathus linearis
Alpinia malaccensis
Protea aurea
Lippia javanica
Hemigraphis alternata
Tylecodon grandiflorus
Tylecodon ventricosus
Eleocharis dulcis
Andrographis paniculata
Debregeasia longifolia
Ziziphus nummularia
Citrus maxima
Ipomoea indica
Vigna marina
Baliospermum solanifolium
Petrorhagia nanteuilii
Vachellia sieberiana var. woodii
Senegalia galpinii
Setaria pumila subsp. subtesselata
Sporobolus indicus var. major
Alchemilla mollis
Elymus glaucus subsp. mackenziei
Gossypium pulchellum
Ephedra distachya subsp. helvetica
Cistanche salsa
Haloxylon ammodendron
Ribes petraeum var. atropurpureum
Lepyrodiclis holosteoides
Phelipanche lanuginosa
Schoenoplectus californicus
Albuca toxicaria
Pouteria malaccensis
Cucumis ritchiei
Madhuca malaccensis
Palaquium maingayi
Pteroxygonum denticulatum
Corynabutilon x suntense
Juglans boliviana
Leucaena magnifica
Hakea drupacea
Actinidia fulvicoma var. cinerascens
Olea capensis subsp. macrocarpa
Fosterella penduliflora
Cucumis aetheocarpus
Cucumis messorius
Sinosassafras flavinervium
Berberis candidula
Syringa komarowii subsp. reflexa
Ribes oxyacanthoides subsp. hendersonii
Leymus salina subsp. salmonis
Solanum chmielewskii
Howea belmoreana
Howea forsteriana
Hedyscepe canterburyana
Polyscias elegans
Triunia youngiana
Agathis robusta
Cucumis melo var. chito
Geodorum nutans
Datisca glomerata
Secale strictum
Bolbitis heteroclita
Thinopyrum scirpeum
Polyscias cumingiana
Hernandia nymphaeifolia
Nageia wallichiana
Digitaria radicosa
Patellifolia procumbens
Ananas comosus var. parguazensis
Campomanesia adamantium
Campomanesia guazumifolia
Aechmea chantinii
Lycianthes rantonnetii
Neocallitropsis pancheri
Vriesea hieroglyphica
Vriesea saundersii
Phyllostachys edulis
Prunus serrulata var. lannesiana
Prunus davidiana
Pleioblastus simonii
Malus x robusta
Sasa veitchii
Phyllostachys violascens
Phyllostachys viridiglaucescens
Prunus x sieboldii
Brassica drepanensis
Rytidosperma duttonianum
Rytidosperma richardsonii
Ariocarpus agavoides
Ochroma pyramidale
Bonellia macrocarpa
Disocactus speciosus
Sesbania punicea
Verbesina encelioides
Erodium botrys
Bunchosia armeniaca
Byrsonima spicata
Diplotaxis virgata
Sphaeralcea angustifolia
Senna x floribunda
Jaltomata procumbens
Corynabutilon vitifolium
Phymosia umbellata
Maurandya scandens
Simsia amplexicaulis
Lygodium microphyllum
Penstemon barbatus
Melaleuca quinquenervia
Karwinskia umbellata
Malva multiflora
Chilopsis linearis
Phragmites australis
Niedenzuella acutifolia
Stewartia ovata
Erodium glandulosum
Tephrocactus verschaffeltii
Jarilla heterophylla
Ipomoea lobata
Alnus viridis
Boschniakia rossica
Brunfelsia pauciflora
Echinodorus grandiflorus
Fragaria vesca subsp. californica
Syagrus romanzoffiana
Morella californica
Altingia chinensis
Fortunella hindsii
Melicope pteleifolia
Callerya speciosa
Pinus clausa
Oenanthe palustris
Ocotea kenyensis
Eleusine intermedia
Manihot anomala subsp. glabrata
Manihot pentaphylla subsp. graminifolia
Arachis lignosa
Arachis pseudovillosa
Tarenaya hassleriana
Cuscuta corymbosa var. stylosa
Piper kadsura
Pyrrosia petiolosa
Citrus x aurantiifolia
Lotus norvegicus
Magnolia odora
Lachenalia bulbifera
Leymus paboanus
Trifolium nigrescens subsp. petrisavii
Trifolium nigrescens subsp. meneghinianum
Acokanthera rotundata
Sechium pittieri
Cucumis cinereus
Cucumis kelleri
Melothria sphaerocarpa
Melothrianthus smilacifolius
Intsia bijuga
Nothofagus truncata
Echinopsis chiloensis
Grindelia chiloensis
Brassica fruticulosa subsp. mauritanica
Brassica fruticulosa subsp. numidica
Brassica oxyrrhina
Consolida hispanica
Hordeum brachyantherum subsp. californicum
Ribes tularense
Ribes echinellum
Vigna hosei
Lysiphyllum winitii
Glycosmis longipes
Rorippa austriaca
Cladium mariscus subsp. jamaicense
Ceratocephala testiculata
Ligusticum mutellinoides
Lophophora diffusa
Diplopterys cabrerana
Spartina maritima
Diplacus aurantiacus
Callistemon citrinus
Agathosma serratifolia
Kennedia coccinea
Solidago spectabilis
Dryopteris erythrosora
Gymnocoronis spilanthoides
Lessingianthus mollissimus
Picrasma quassioides
Striga angustifolia
Oxyspora paniculata
Prumnopitys ferruginea
Tsuga dumosa
Sequoia sempervirens
Bistorta affinis
Bistorta amplexicaulis
Persicaria microcephala
Anaphalis contorta
Pyracantha crenulata
Cremastra appendiculata
Abies spectabilis
Sarcococca saligna
Austrocedrus chilensis
Himalaiella heteromalla
Elsholtzia fruticosa
Abies pindrow
Libocedrus plumosa
Coelogyne stricta
Agathis australis
Koenigia mollis
Meconopsis simplicifolia
Evolvulus glomeratus subsp. grandiflorus
Heracleum grande
Actephila excelsa
Clausena indica
Ipomoea grandifolia
Magnolia hypolampra
Magnolia macclurei
Magnolia pleiocarpa
Magnolia conifera
Entandrophragma utile
Senna surattensis subsp. sulfurea
Frangula purshiana
Gutierrezia microcephala
Sidalcea malviflora
Brassica napus var. pabularia
Neobuxbaumia polylopha
Peltophorum pterocarpum
Disocactus phyllanthoides
Leucaena esculenta
Psydrax subcordata
Tabebuia heterophylla
Astrophytum ornatum
Ferocactus glaucescens
Pachycereus marginatus
Selenicereus spinulosus
Hintonia latiflora
Luma apiculata
Parrotia persica
Stigmaphyllon floribundum
Epimedium pubigerum
Toxicodendron acuminatum
Armoracia sisymbroides
Borago pygmaea
Tibouchina urvilleana
Papaver somniferum subsp. setigerum
Larrea tridentata
Trachyspermum roxburghianum
Callaeum macropterum
Taxillus chinensis
Bursera penicillata
Magnolia x alba
Ferocactus histrix
Erythranthe guttata
Anemone acutiloba
Anogeissus leiocarpa
Anemone americana
Echinocereus pentalophus
Oldenlandia hedyotidea
Geigeria pectidea
Epiphyllum oxypetalum
Albizia zygia
Cicuta douglasii
Cotula nigellifolia
Phymosia rosea
Schima wallichii
Chlorogalum pomeridianum
Hertia pallens
Senegalia ataxacantha
Vachellia hebeclada
Amphilophium buccinatorium
Amphilophium laxiflorum
Fridericia japurensis
Pleiogynium timoriense
Oxalis debilis var. corymbosa
Cajanus trinervius
Semiaquilegia adoxoides
Nolletia gariepina
Parkia timoriana
Brassica rapa subsp. oleifera
Ursinia anethoides
Lespedeza thunbergii
Chrysanthemoides monilifera subsp. rotundata
Amphiachyris dracunculoides
Pluchea lanceolata
Rhadinothamnus anceps
Ligusticopsis wallichianum
Ursinia anthemoides subsp. versicolor
Acmella calva
Saussurea obvallata
Uraria rufescens
Annickia polycarpa
Skimmia laureola
Gossypium trilobum
Cymbopogon citratus
Raphanus raphanistrum subsp. rostratus
Macroptilium atropurpureum
Actaea simplex
Fleroya stipulosa
Madhuca motleyana
Shorea macrophylla
Guibourtia arnoldiana
Coffea liberica var. dewevrei
Nauclea diderrichii
Cassia javanica subsp. agnes
Myosotidium hortensium
Wedelia asperrima
Vincetoxicum glaucescens
Vincetoxicum stauntonii
Photinia davidiana
Rosularia sedoides
Liriope muscari
Caralluma acutangula
Ligustrum robustum subsp. walkeri
Fragaria chiloensis subsp. sandwicensis
Asclepias asperula
Triticum aestivum subsp. macha
Boswellia papyrifera
Faidherbia albida
Striga hermonthica
Malabaila suaveolens
Diplotaxis assurgens
Stipagrostis obtusa
Vachellia seyal
Gymnanthemum amygdalinum
Ailanthus tryphysa
Breynia retusa
Amorphophallus paeoniifolius
Vasconcellea monoica
Vicia crocea
Daucus carota subsp. maximus
Brassica fruticulosa subsp. radicata
Deverra tortuosa
Stipagrostis pungens
Coleostephus multicaulis
Xanthosoma brasiliense
Brassica souliei subsp. amplexicaulis
Triticum turgidum subsp. durum
Photinia serratifolia
Margotia gummifera
Ionopsidium acaule
Alectryon oleifolius
Daucus carota subsp. parviflorus
Eruca vesicaria subsp. pinnatifida
Eragrostis atrovirens
Khaya senegalensis
Tibouchina granulosa
Stictocardia tiliifolia
Diospyros malabarica
Stenanthium densum
Chrysopogon orientalis
Selaginella willdenowii
Neoblechnum brasiliense
Bobgunnia madagascariensis
Selaginella serpens
Selaginella uncinata
Drynaria sparsisora
Stenochlaena tenuifolia
Pteridium aquilinum var. latiusculum
Landolphia parvifolia var. thollonii
Callianthe striata
Briggsia muscicola
Taxillus caloreas
Idiospermum australiense
Actinidia arguta var. giraldii
Conophytum angelicae
Conophytum taylorianum
Lithops francisci
Lithops julii
Lithops karasmontana
Lithops ruschiorum
Lithops vallis-mariae
Conophytum friedrichiae
Malus x sublobata
Davidia involucrata var. vilmoriniana
Annamocarya sinensis
Salix x sepulcralis nothovar. chrysocoma
Elymus scabrifolius
Oryza grandiglumis
Krameria lappacea
Pityrogramma calomelanos var. austroamericana
Echinochloa turneriana
Cucumis argenteus
Matucana krahnii
Lampranthus haworthii
Sechium compositum
Merremia discoidesperma
Oxyrhynchus trinervius
Jacaratia dolichaula
X Festulolium holmbergii
Erythranthe cardinalis
Abies grandis
Chrysolepis chrysophylla
Sphaeralcea munroana
Prunus emarginata
Ribes hudsonianum var. petiolare
Ribes oxyacanthoides subsp. irriguum
Elymus repens subsp. elongatiformis
Elymus abolinii
Elymus ciliaris subsp. amurensis
Elymus mutabilis
Elymus tschimganicus
Elymus uralensis subsp. tianschanicus
Leymus akmolinensis
Leymus divaricatus
Leymus tianschanicus
Spathiphyllum cannifolium
Larix laricina
Alnus incana subsp. rugosa
Fragaria vesca f. semperflorens
Manilkara huberi
Pouteria speciosa
Abarema barbouriana var. arenaria
Borojoa sorbilis
Duckesia verrucosa
Cedrelinga cateniformis
Lespedeza cuneata
Cladrastis kentukea
Parapholis strigosa
Pilosella caespitosa
Xylopia aethiopica
Cymbopetalum penduliflorum
Solanum ovum-fringillae
Pinus nigra subsp. salzmannii
Nicotiana rustica var. pavonii
Capsicum annuum var. glabriusculum
Solanum chilense
Fokienia hodginsii
Zea luxurians
Onosma hookeri var. longiflorum
Hopea helferi
Hibiscus schizopetalus
Elymus magellanicus
Bromus catharticus var. elatus
Elymus bakeri
Yushania niitakayamensis var. microcarpa
Enkianthus serrulatus
Gnidia polycephala
Vigna unguiculata subsp. protracta
Volkameria glabra
Vigna unguiculata subsp. tenuis
Vachellia erioloba
Macrotyloma axillare
Aechmea calyculata
Edmundoa lindenii var. rosea
Fragaria chiloensis subsp. lucida
Helianthus debilis subsp. vestitus
Hebe x franciscana
Galenia pubescens
Combretum caffrum
Carissa macrocarpa
Caralluma edulis
Mentha aquatica var. citrata
Sorbus intermedia
Fragaria vesca f. alba
Andropogon glomeratus var. glaucopsis
Sorghastrum secundum
Saccharum brevibarbe var. contortum
Persicaria punctata
Artocarpus blancoi
Alyogyne huegelii
Cedrus atlantica
Rhopalostylis sapida
Schefflera actinophylla
Stenocereus gummosus
Pinus ponderosa subsp. scopulorum
Opuntia engelmannii var. lindheimeri
Carnegiea gigantea
Ferocactus wislizeni
Pediocactus simpsonii
Stenocereus thurberi
Equisetum hyemale subsp. affine
Epithelantha micromeris
Cylindropuntia fulgida
Echinocereus stramineus
Echinocereus rigidissimus
Sagittaria platyphylla
Ariocarpus fissuratus
Vitis cinerea
Ferocactus cylindraceus
Juniperus monosperma
Duguetia confinis
Duguetia staudtii
Greenwayodendron suaveolens
Tapinanthus bangwensis
Allanblackia stuhlmannii
Balfourodendron riedelianum
Irvingia grandifolia
Frangula californica
Navarretia squarrosa
Cajanus pubescens
Annickia affinis
Ferocactus peninsulae
Harrisia pomanensis
Hylocereus polyrhizus
Pereskiopsis diguetii
Stenocereus queretaroensis
Weberocereus tonduzii
Elymus donianus
Gynochthodes officinalis
Coptis omeiensis
Cotylelobium burckii
Syzygium francisii
Microcitrus garrawayae
Microcitrus inodora
Microcitrus warburgiana
Artocarpus brevipedunculatus
Agapanthus praecox subsp. orientalis
Acer saccharum subsp. nigrum
Carya aquatica
Carya myristiciformis
Amelanchier arborea
Carya laciniosa
Rytidosperma carphoides
Gyrostemon tepperi
Beilschmiedia obtusifolia
Leptospermum coriaceum
Macrozamia miquelii
Neobassia proceriflora
Erythrophleum chlorostachys
Roepera ammophila
Gmelina leichhardtii
Templetonia egena
Xanthostemon chrysanthus
Asteromyrtus symphyocarpa
Choricarpia leptopetala
Sclerolaena anisacanthoides
Cajanus cinereus
Callitris macleayana
Calotis hispidula
Duboisia hopwoodii
Duboisia leichhardtii
Swainsona procumbens
Atalaya hemiglauca
Cassia brewsteri
Papuacedrus papuana
Archontophoenix alexandrae
Eucalyptus globulus subsp. maidenii
Corymbia ficifolia
Corymbia papuana
Corymbia torelliana
Cajanus acutifolius
Cajanus reticulatus var. grandifolius
Muehlenbeckia platyclada
Sesbania formosa
Atriplex lindleyi subsp. inflata
Leiocarpa brevicompta
Galbulimima belgraveana
Brachyachne convergens
Microcitrus australasica
Abies sachalinensis
Picea glehnii
Reynoutria sachalinensis
Koenigia weyrichii
Orobanche latisquama
Phelipanche mutelii
Agave angustifolia var. letonae
Zizania palustris var. interior
Pyrus communis subsp. caucasica
Hansenia weberbaueriana
Argemone polyanthemos
Papaver pseudo-orientale
Allium truncatum
Gossypium anomalum subsp. senarense
Rosularia aizoon
Palaquium luzoniense
Senna hebecarpa
Saccharum coarctatum
Symphoricarpos albus var. laevigatus
Caesalpinia spinosa
Urochloa dictyoneura
Actinidia rubricaulis var. coriacea
Thalictrum glandulosissimum
Lactuca quercina subsp. wilhemsiana
Layia platyglossa
Agastache rugosa
Pistacia atlantica subsp. mutica
Blitum asiaticum
Elymus schrenkianus
Macrozamia riedlei
Agropyron desertorum
Avena chinensis
Psathyrostachys juncea
Phedimus kamtschaticus
Calocedrus formosana
Axonopus scoparius
Codonanthe crassifolia
Rubus inopertus
Haplophyllum tuberculatum
Heliotropium digynum
Diplotaxis acris
Diplotaxis harra
Peristrophe paniculata
Pergularia daemia
Setaria adhaerens
Enarthrocarpus lyratus
Pentas lanceolata
Euploca ovalifolia
Capparis decidua
Commiphora kataf
Moringa peregrina
Vachellia tortilis
Aegilops bicornis
Vachellia oerfota
Cenchrus setaceus
Digitaria velutina
Blepharis edulis
Kalanchoe lanceolata
Pellaea viridis
Adenium obesum
Achillea fragrantissima
Eleusine floccifolia
